word,spearman_corr
memories,0.029872709319685553
heartbreak,0.029872709319685553
return,0.029872709319685553
comet,0.029872709319685553
musical,0.029872709319685553
anniversary,0.029872709319685553
halleys,0.029872709319685553
diggity,0.029872709319685553
mack,0.029872709319685553
treehouse,0.029872709319685553
melting,0.029872709319685553
august,0.029696059460670766
looks,0.029656570019898597
bhulaiyaa,0.029656570019898597
toh,0.029609490754867927
female,0.029449398804857967
shape,0.029403679864946564
santana,0.029403679864946564
steps,0.029403679864946564
forward,0.029403679864946564
juelz,0.029403679864946564
false,0.029403679864946564
dirty,0.029403679864946564
hungry,0.029403679864946564
unconditionally,0.029403679864946564
rosyln,0.029403679864946564
tingin,0.029403679864946564
godspeed,0.029403679864946564
stand,0.029301272177966006
bina,0.029191323689493343
sugar,0.029118613091059925
maahi,0.028953657974153998
bilal,0.02888998093832767
jeene,0.02888998093832767
prayer,0.02888998093832767
double,0.02888998093832767
fine,0.02888998093832767
making,0.02888998093832767
diyan,0.02888998093832767
harvest,0.02888998093832767
subhanallah,0.02888998093832767
dafa,0.02888998093832767
tpain,0.02888998093832767
poison,0.02888998093832767
sacrifice,0.02888998093832767
congratulations,0.02888998093832767
whats,0.02884957530751855
duet,0.028714131291990286
mila,0.02868833243188967
close,0.02861448503622807
tujhe,0.02837874611068223
beyonc,0.028377112138880337
soft,0.028286943067948975
jay,0.028286943067948975
summertime,0.028286943067948975
kalimutan,0.028286943067948975
arthurs,0.028286943067948975
knee,0.028286943067948975
challo,0.028286943067948975
ibaadat,0.028286943067948975
ladies,0.028286943067948975
chammak,0.028286943067948975
umaasa,0.028286943067948975
pasilyo,0.028286943067948975
sining,0.028286943067948975
lines,0.028286943067948975
happier,0.028286943067948975
saathi,0.028286943067948975
sajni,0.028286943067948975
understand,0.028286943067948975
bended,0.028286943067948975
2006,0.028286943067948975
inspiration,0.028286943067948975
jaana,0.028286943067948975
laapataa,0.028286943067948975
bulaava,0.028286943067948975
ban,0.028266541704718262
love,0.02812428926140948
small,0.02783215785622441
encore,0.027650506428672433
suniyan,0.02763923572569037
kahel,0.02763923572569037
daisies,0.02763923572569037
kevin,0.02763923572569037
glory,0.02763923572569037
fight,0.02763923572569037
travis,0.02763923572569037
flown,0.02763923572569037
chor,0.02763923572569037
tyga,0.02763923572569037
mccall,0.02763923572569037
titanic,0.02763923572569037
millionaire,0.02763923572569037
misteryoso,0.02763923572569037
strawberries,0.02763923572569037
2017,0.02763923572569037
guilty,0.02763923572569037
halo,0.02763923572569037
scott,0.02763923572569037
nikal,0.02763923572569037
sin,0.02763923572569037
cuff,0.02763923572569037
deuces,0.02763923572569037
regulate,0.02763923572569037
bhaga,0.02763923572569037
cigarettes,0.02763923572569037
janiye,0.02763923572569037
hone,0.02763923572569037
pee,0.02763923572569037
leaves,0.027587323323436958
lover,0.02724771413279631
laage,0.027191998546053697
dino,0.02702657326447217
afterglow,0.026969193647491816
limbo,0.026969193647491816
pehle,0.026969193647491816
bhi,0.026969193647491816
ross,0.026969193647491816
horan,0.026969193647491816
rick,0.026969193647491816
saiyyan,0.026969193647491816
malang,0.026969193647491816
niall,0.026969193647491816
guzarish,0.026969193647491816
haqeeqat,0.026969193647491816
strong,0.026969193647491816
withers,0.026969193647491816
sufiyana,0.026969193647491816
aura,0.026969193647491816
fearless,0.026969193647491816
romcom,0.026969193647491816
habang,0.02686071761322906
mujhe,0.026821228172456895
sandali,0.026669571629016144
fallin,0.026607985192287183
langit,0.02643738188811056
theme,0.026344475575490356
tauba,0.02634088419554874
somebody,0.026192366333995944
really,0.02617631052162353
welcome,0.02617631052162353
labon,0.02617631052162353
cornelia,0.02617631052162353
claw,0.02617631052162353
haze,0.02617631052162353
street,0.02617631052162353
demarco,0.02617631052162353
aankhen,0.02617631052162353
grows,0.02617631052162353
gulaab,0.02617631052162353
solo,0.02617631052162353
thong,0.02617631052162353
rangrez,0.02617631052162353
dilaw,0.02617631052162353
imahe,0.02617631052162353
juan,0.02617631052162353
samjhawan,0.02617631052162353
kathang,0.02617631052162353
rumor,0.02617631052162353
rosemary,0.02617631052162353
pony,0.02617631052162353
moral,0.02617631052162353
lavender,0.02617631052162353
estranghero,0.02617631052162353
marks,0.02617631052162353
saibo,0.02617631052162353
hona,0.02617631052162353
god,0.026167740256494976
comethru,0.025699728054527304
enna,0.025683932278218434
changes,0.025653595331190802
groovy,0.025620749172982966
sona,0.025553028252761418
tere,0.025522335891366408
reprise,0.02546806805712345
high,0.02541895878852747
twisted,0.0252605863480855
humsafar,0.0252605863480855
did,0.0252605863480855
gb,0.0252605863480855
jhuki,0.0252605863480855
haaniyaan,0.0252605863480855
zehnaseeb,0.0252605863480855
repeat,0.0252605863480855
product,0.0252605863480855
sia,0.0252605863480855
lambiyan,0.0252605863480855
material,0.0252605863480855
shershaah,0.0252605863480855
raataan,0.0252605863480855
pa,0.0252605863480855
pipiliin,0.0252605863480855
