word,spearman_corr
coconut,0.013762957215275979
ring,0.013740611888719797
69,0.01363924959966855
cardin,0.01362638815801662
canyon,0.01362638815801662
guetta,0.01362638815801662
cancion,0.01362638815801662
kidron,0.01362638815801662
oficial,0.01362638815801662
outnumbered,0.01362638815801662
okay,0.01362638815801662
pays,0.01362638815801662
drivin,0.01362638815801662
drops,0.01362638815801662
francia,0.01362638815801662
mundial,0.01362638815801662
heartless,0.01362638815801662
detective,0.01362638815801662
petit,0.01362638815801662
lugar,0.01362638815801662
pokmon,0.01362638815801662
pikachu,0.01362638815801662
favorito,0.01362638815801662
divine,0.01362638815801662
chica,0.01362638815801662
charlotte,0.01362638815801662
ilan,0.01362638815801662
copa,0.01362638815801662
collett,0.01362638815801662
devulveme,0.01362638815801662
1000000,0.01362638815801662
angels,0.01358765517010696
stop,0.013526698471971542
hes,0.013503967113812224
greatest,0.013503967113812224
magic,0.013427828494128463
jean,0.013219527015345076
breakfast,0.013205651888590584
belong,0.013180221145541963
klub,0.013145780205225433
believin,0.013143213818195356
plage,0.013131617546094616
eternal,0.013012651209395742
luz,0.012990170847573316
freedom,0.012851381200145265
manila,0.012851381200145265
pharrell,0.012851381200145265
fireworks,0.012851381200145265
jorja,0.012851381200145265
preacher,0.012851381200145265
june,0.012851381200145265
em,0.012851381200145265
reality,0.012851381200145265
kena,0.012851381200145265
lighter,0.012851381200145265
karibu,0.012851381200145265
dolor,0.012851381200145265
flashback,0.012851381200145265
lebanon,0.012851381200145265
zoom,0.012851381200145265
moonlit,0.012851381200145265
chambao,0.012851381200145265
ceelo,0.012851381200145265
congratulations,0.012851381200145265
mabel,0.012851381200145265
quise,0.012851381200145265
djame,0.012851381200145265
cruel,0.012851381200145265
knocks,0.012851381200145265
frogs,0.012851381200145265
olvidar,0.012851381200145265
gracias,0.012851381200145265
fully,0.012851381200145265
gloria,0.012851381200145265
loco,0.012851381200145265
pleaser,0.012851381200145265
puro,0.012851381200145265
iii,0.012817148339464722
new,0.012795102415877517
bad,0.012780764817487354
cest,0.012761647832446743
comes,0.012686015538549358
wonderful,0.01265477774378959
drift,0.012620621346655314
sugar,0.012609484219341775
glynne,0.012595146311392804
jess,0.012595146311392804
una,0.012581271184638308
sit,0.012574333621261062
satellite,0.012532708240997576
flowers,0.012429699062329281
youre,0.01234766061899919
people,0.012248368128639319
prayer,0.012245035084505399
mi,0.012182435980776861
seven,0.012179886852503635
milk,0.012140140637541806
greenlight,0.012140140637541806
lock,0.012140140637541806
controlla,0.012140140637541806
jasmine,0.012140140637541806
mul,0.012140140637541806
qaafirana,0.012140140637541806
lunchmoney,0.012140140637541806
imperfection,0.012140140637541806
mistress,0.012140140637541806
disneys,0.012140140637541806
religious,0.012140140637541806
minds,0.012140140637541806
mantra,0.012140140637541806
paparazzi,0.012140140637541806
paralyzed,0.012140140637541806
maleficent,0.012140140637541806
ramblin,0.012140140637541806
cintura,0.012140140637541806
friendly,0.012140140637541806
lewis,0.012140140637541806
neimy,0.012140140637541806
roches,0.012140140637541806
daymarks,0.012140140637541806
club,0.012132158638735976
spirit,0.012129066037847492
ripple,0.012117571152328033
free,0.012018578708828215
body,0.01189916033711744
mr,0.011885460826549326
beat,0.011885303542582616
higher,0.011880779223977126
hero,0.011863515736396909
wake,0.011856932209351183
feather,0.011824858070878826
sadness,0.011769576269500353
lips,0.011769576269500353
sunshine,0.011756230414375983
playing,0.011648168910398523
everyday,0.011623887438578156
dataset,0.011600174654567898
leh,0.011566243080130737
hague,0.011566243080130737
levant,0.011566243080130737
comfortable,0.011566243080130737
kalank,0.011566243080130737
raging,0.011566243080130737
isole,0.011566243080130737
phone,0.011566243080130737
depend,0.011566243080130737
roadkill,0.011566243080130737
rockafeller,0.011566243080130737
outter,0.011566243080130737
disco,0.011535369844247353
dos,0.01151635520623082
sleeping,0.011480251491441214
strawberry,0.011474729825967336
went,0.011450448354146969
mont,0.011398416628817612
stand,0.011398279825165657
orchestra,0.011280478051404405
vu,0.011097859694909125
everybody,0.011092276770373631
blessings,0.011027256988134873
llamada,0.010977630200734771
men,0.010977630200734771
levine,0.010977630200734771
guys,0.010977630200734771
lifes,0.010977630200734771
potatoes,0.010977630200734771
davis,0.010977630200734771
read,0.010977630200734771
conga,0.010977630200734771
1979,0.010977630200734771
complemento,0.010977630200734771
angel,0.010968287699428267
kids,0.01088695922461433
yes,0.010849948463496305
dani,0.010833005213571943
nana,0.010784442269931211
afro,0.01073992712059313
play,0.010687316382649744
magical,0.010659566129140756
usa,0.010656097347452133
spiritual,0.01065031966637527
wild,0.010600672095954349
english,0.01059712805874553
rivers,0.01050302801141476
turn,0.01048750089493061
woke,0.01042371712028218
nights,0.010370393005874579
looby,0.010349776462712408
loo,0.010349776462712408
laidu,0.010349776462712408
neve,0.010349776462712408
chambac,0.010349776462712408
montana,0.010349776462712408
makeda,0.010349776462712408
farmer,0.010349776462712408
clvame,0.010349776462712408
lease,0.010349776462712408
deixa,0.010349776462712408
psychotic,0.010349776462712408
reaction,0.010349776462712408
rasheed,0.010349776462712408
laud,0.010349776462712408
gabriel,0.010349776462712408
girar,0.010349776462712408
garage,0.010349776462712408
paid,0.010349776462712408
dell,0.010349776462712408
gira,0.010349776462712408
inkunzi,0.010349776462712408
leaving,0.010349776462712408
peckham,0.010349776462712408
joezi,0.010349776462712408
chemicals,0.01034737577716462
times,0.010310415847235634
better,0.010304870569928645
pressure,0.0102841919155859
dancin,0.01022596841806279
leo,0.010225439892450726
portela,0.010225439892450726
paint,0.010208444701493742
flower,0.010191280601176552
im,0.010102357354477749
say,0.010102347574860499
rain,0.01005258154363545
like,0.010030877830187516
finger,0.010013632148534207
family,0.010010903953368119
laughing,0.010010903953368119
2010,0.009972747354793256
band,0.009962014432617506
rule,0.009882703541484926
ground,0.009788627324233717
bellestar,0.009775026798541702
des,0.009775026798541702
kissed,0.009771558016853078
girl,0.009717752595517758
rockers,0.009697397188048545
clover,0.009697397188048545
mt,0.009697397188048545
harkna,0.009697397188048545
paraso,0.009697397188048545
cuff,0.009697397188048545
reset,0.009697397188048545
remake,0.009697397188048545
foto,0.009697397188048545
hickory,0.009697397188048545
negro,0.009697397188048545
francis,0.009697397188048545
outta,0.009697397188048545
dickory,0.009697397188048545
diggity,0.009697397188048545
cph,0.009697397188048545
dock,0.009697397188048545
ellie,0.009697397188048545
goulding,0.009697397188048545
mercier,0.009697397188048545
richard,0.009697397188048545
natio,0.009697397188048545
mueves,0.009697397188048545
flies,0.009697397188048545
ghosts,0.009697397188048545
painting,0.009697397188048545
catching,0.009608525277487763
wall,0.009585287699737743
kill,0.009580775023978772
rhythm,0.00957025381546928
pretty,0.009542799722345289
kindness,0.009430446976028673
things,0.009383488891029303
hunt,0.009349488404174109
gum,0.009344897869152359
virgin,0.009341429087463734
castle,0.00930287589310633
london,0.009285702862712937
crazy,0.009194080246008606
surfin,0.009183068180422508
javier,0.009167990003032547
penna,0.009167990003032547
town,0.009120754909418945
window,0.009102083150948697
weather,0.009095145587571449
2002,0.00908392956650678
line,0.009078264502854453
leao,0.009074332897439707
gspliff,0.00905745767542438
ver,0.00900602779630626
junction,0.009001488481978608
space,0.008985698628919288
hand,0.008971681735519474
lovefool,0.008942010659490388
palmera,0.008942010659490388
purple,0.008942010659490388
chapu,0.008942010659490388
dalbani,0.008942010659490388
icona,0.008942010659490388
episode,0.008942010659490388
yesterdays,0.008942010659490388
passionfruit,0.008942010659490388
jvenes,0.008942010659490388
jonze,0.008942010659490388
eternamente,0.008942010659490388
maitri,0.008942010659490388
maracan,0.008942010659490388
naima,0.008942010659490388
moth,0.008942010659490388
gogo,0.008942010659490388
celebrate,0.008942010659490388
dans,0.008942010659490388
japanese,0.008942010659490388
curarte,0.008942010659490388
monde,0.008942010659490388
mim,0.008942010659490388
owls,0.008942010659490388
hurricane,0.008942010659490388
fly,0.008889496054560062
cloudy,0.008769080108840817
thousand,0.008752523342845634
work,0.008744025747367145
know,0.00872115459262175
si,0.008689197216591702
6am,0.008671954221559353
krister,0.008671954221559353
runaway,0.008669927058607007
felt,0.008562743710492671
nice,0.008347912293979623
bear,0.008336789571621303
sir,0.008332013616074226
unknown,0.008310648377964107
cleopatra,0.008221012602038266
feet,0.00818884950943907
fear,0.008103074024625059
butterfly,0.008096136461247811
hubiera,0.008093427091694538
fait,0.008093427091694538
charli,0.008093427091694538
conocido,0.008093427091694538
damage,0.008093427091694538
elyjah,0.008093427091694538
pasa,0.008093427091694538
camino,0.008093427091694538
pancake,0.008093427091694538
gypsy,0.008093427091694538
yaa,0.008093427091694538
yere,0.008093427091694538
grizzly,0.008093427091694538
midnat,0.008093427091694538
dreamflower,0.008093427091694538
papa,0.008093427091694538
homeless,0.008093427091694538
phoebe,0.008093427091694538
near,0.008093427091694538
ndokulandela,0.008093427091694538
johny,0.008093427091694538
jubel,0.008093427091694538
raphaella,0.008093427091694538
omeiso,0.008093427091694538
nube,0.008093427091694538
acapulco,0.00804757351760708
high,0.008009119639590227
solo,0.008000178873264699
mans,0.007922697376816624
sing,0.007917232678372946
trying,0.007901884686684882
schulz,0.007834783031168618
sun,0.007815680223286527
al,0.007808227581092041
raining,0.007726866242666207
lean,0.007695988971686598
coast,0.007551537736133884
stranger,0.007536507052643103
wanted,0.007520371998464453
wax,0.007492568447427282
se,0.007463009778156496
air,0.007456799659764021
patacake,0.007447474285475172
kiss,0.007391593416643035
yesterday,0.00734341083481646
charcos,0.007284084382525084
glad,0.007284084382525084
casernes,0.007284084382525084
200,0.007284084382525084
dakota,0.007284084382525084
pompidou,0.007284084382525084
opstigning,0.007284084382525084
index,0.007284084382525084
mon,0.007284084382525084
melhor,0.007284084382525084
ibiza,0.007284084382525084
fnt,0.007284084382525084
pear,0.007284084382525084
prickly,0.007284084382525084
coeur,0.007284084382525084
jolies,0.007284084382525084
foundations,0.007284084382525084
k3y,0.007284084382525084
orphans,0.007284084382525084
noon,0.007284084382525084
lemonade,0.007284084382525084
killing,0.007284084382525084
loose,0.007284084382525084
raven,0.007284084382525084
choses,0.007284084382525084
thank,0.007108014700368034
grease,0.007094710261769757
lucky,0.007070381941965306
hopes,0.0070555019546606895
sol,0.00699170572256022
forever,0.00697991169576546
pop,0.0069132819054271155
right,0.006889669759958523
alice,0.006798812109702532
hook,0.006781468201259413
operator,0.006771061856193542
boy,0.006677946346421057
rocket,0.006628124473222907
feelin,0.006587216426696484
jesus,0.006538508068623525
prince,0.006538508068623525
interpretation,0.006538508068623525
