word,kendall_corr
paninindigan,0.016320317518248546
bizarre,0.016320317518248546
evil,0.016320317518248546
dooba,0.016320317518248546
banana,0.016320317518248546
bee,0.016320317518248546
uska,0.016320317518248546
marvin,0.016320317518248546
trainor,0.016320317518248546
1920,0.016320317518248546
simmba,0.016320317518248546
2019,0.016320317518248546
eternal,0.01630450990828532
hearts,0.016232340298061337
aaja,0.016187557461307452
jab,0.016113556526161928
girl,0.01607785237887363
bulleya,0.01605558609289165
naa,0.015891820424869498
oye,0.01572805475684735
rabba,0.01572805475684735
celebrate,0.015551539791793021
bheegi,0.015551539791793021
lihim,0.015551539791793021
tanging,0.015551539791793021
hometown,0.015551539791793021
saw,0.015551539791793021
lullaby,0.015551539791793021
sajde,0.015551539791793021
savage,0.015551539791793021
ladka,0.015551539791793021
khalasi,0.015551539791793021
krauss,0.015551539791793021
demonyo,0.015551539791793021
maula,0.015551539791793021
chudiyan,0.015551539791793021
ground,0.015551539791793021
bhaagi,0.015551539791793021
ere,0.015551539791793021
alison,0.015551539791793021
kaun,0.015551539791793021
save,0.015551539791793021
coke,0.01554463720866254
naina,0.01552254904108219
reckless,0.015518434701778997
yaad,0.015505333448337225
aye,0.015505333448337225
mess,0.015276061513106214
piyesa,0.015249859006222671
khudaya,0.015164700858851151
daughter,0.015046789577875204
raabta,0.014953786831831099
arms,0.014947349110012558
class,0.014896125163294823
help,0.014785448351110194
calling,0.0146843507043255
darmiyaan,0.014680875860626526
tacoma,0.014680875860626526
spirit,0.014680875860626526
harry,0.014680875860626526
middle,0.014680875860626526
kahein,0.014680875860626526
coaster,0.014680875860626526
sejal,0.014680875860626526
gerua,0.014680875860626526
wala,0.014680875860626526
mmmm,0.014680875860626526
act,0.014680875860626526
sanu,0.014680875860626526
kashmir,0.014680875860626526
gu,0.014680875860626526
zamaana,0.014680875860626526
crazier,0.014680875860626526
choose,0.014680875860626526
chain,0.014680875860626526
raid,0.014680875860626526
kanyakumari,0.014680875860626526
heartbeats,0.014680875860626526
ridin,0.014680875860626526
ab,0.014680875860626526
kenny,0.014680875860626526
wayne,0.014680875860626526
emotions,0.014680875860626526
hawayein,0.014680875860626526
paniyon,0.014680875860626526
palagi,0.014680875860626526
ferrell,0.014680875860626526
bachcha,0.014680875860626526
drop,0.014680875860626526
mariah,0.014680875860626526
manchala,0.014680875860626526
blah,0.014680875860626526
gutar,0.014680875860626526
ii,0.014680875860626526
great,0.014680875860626526
hozier,0.014680875860626526
billo,0.014680875860626526
saathiya,0.014680875860626526
carey,0.014680875860626526
unang,0.014680875860626526
sierra,0.014680875860626526
lil,0.014680875860626526
gulabi,0.014679954481505586
knows,0.014507791357500995
line,0.014470371094790702
favorite,0.014427575172883742
drunk,0.014396449828480843
film,0.014147338467130578
dawn,0.014137103619206495
moon,0.014082101642005787
boy,0.014010955797046351
mar,0.013989823418272986
ke,0.013899367838506413
omarion,0.013828736693952936
kaafi,0.013828736693952936
sure,0.013828736693952936
kadam,0.013828736693952936
shubhaarambh,0.013828736693952936
gali,0.013828736693952936
thank,0.013828736693952936
2012,0.013828736693952936
zyada,0.013828736693952936
sadi,0.013828736693952936
saavdhan,0.013828736693952936
humise,0.013828736693952936
aaron,0.013828736693952936
neville,0.013828736693952936
liye,0.013828736693952936
manila,0.013828736693952936
thumakda,0.013828736693952936
chashni,0.013828736693952936
soniya,0.013828736693952936
lashkara,0.013828736693952936
mangal,0.013828736693952936
shayad,0.013828736693952936
chura,0.013828736693952936
radha,0.013828736693952936
chori,0.013828736693952936
lagi,0.013828736693952936
tainu,0.013828736693952936
chaar,0.013828736693952936
raining,0.013828736693952936
shubh,0.013828736693952936
manike,0.013828736693952936
beneath,0.013828736693952936
rain,0.01380329243936268
phir,0.013756316113860656
loves,0.013748189912610759
shes,0.013728680047798559
te,0.013555608264029441
live,0.013515067039256867
kare,0.013500841671746101
nights,0.01329344109700784
mohabbat,0.013160209082260028
don,0.01315365845553914
tha,0.01315365845553914
waiting,0.013102764985232862
dancing,0.013081164393164584
sab,0.013042297801284079
house,0.013036707710907555
milo,0.013022909438511606
denge,0.013022909438511606
aya,0.013022909438511606
chali,0.013022909438511606
kitna,0.013022909438511606
cent,0.013022909438511606
dirt,0.013022909438511606
nachle,0.013022909438511606
yunjin,0.013022909438511606
anarkali,0.013022909438511606
wallah,0.013022909438511606
jhalla,0.013022909438511606
jhumka,0.013022909438511606
sulu,0.013022909438511606
sserafim,0.013022909438511606
badri,0.013022909438511606
tumhi,0.013022909438511606
tumhare,0.013022909438511606
duniya,0.013022909438511606
perry,0.013022909438511606
chalo,0.013022909438511606
james,0.013022909438511606
