word,kendall_corr
raitt,0.007369321438233027
losin,0.007369321438233027
ruqia,0.007369321438233027
pumpkin,0.007369321438233027
pumps,0.007369321438233027
elegy,0.007369321438233027
bitch,0.007369321438233027
clichs,0.007369321438233027
started,0.007369321438233027
einaudi,0.007369321438233027
expecting,0.007369321438233027
mind,0.007369220147275666
pink,0.007356283210800204
listen,0.0073532571428997365
bye,0.007264038115130465
best,0.007262543145639275
hello,0.007261530148366009
child,0.007247773867632411
run,0.007244953735658696
silence,0.007210920780169873
library,0.007198361440076546
unknown,0.00717539100069856
drugs,0.007120836207175841
jeff,0.0070921231579533575
beck,0.0070921231579533575
better,0.006978812589545722
blossom,0.00696329821849567
marceline,0.00696329821849567
debte,0.00696329821849567
yards,0.00696329821849567
careful,0.00696329821849567
canyon,0.00696329821849567
butterflys,0.00696329821849567
necromancer,0.00696329821849567
retreating,0.00696329821849567
16sep,0.00696329821849567
learn,0.00696329821849567
es,0.00696329821849567
bin,0.00696329821849567
granola,0.00696329821849567
schmerzt,0.00696329821849567
1st,0.00696329821849567
ich,0.00696329821849567
celebrate,0.00696329821849567
bars,0.00696329821849567
beanie,0.00696329821849567
gardens,0.00696329821849567
jp,0.00696329821849567
dogwood,0.00696329821849567
paths,0.00696329821849567
dying,0.00696329821849567
bluff,0.00696329821849567
cooper,0.00696329821849567
memo,0.00696329821849567
nur,0.00696329821849567
repose,0.00696329821849567
glcklich,0.00696329821849567
good,0.006936841422601518
lucid,0.006912014114149461
silent,0.006851053338380165
comin,0.006833705714951009
crossing,0.006833705714951009
