word,pearson_corr
kaise,0.02280530315322223
destroy,0.022696218122098096
silver,0.02261912044741883
cherry,0.022619120447418706
cut,0.022280627810040275
gracie,0.02228062781004019
abrams,0.02228062781004019
snw,0.022217628485562232
bryson,0.022217628485562215
girlfriend,0.022217628485562205
hotline,0.0222176284855622
lives,0.022217628485562173
illicit,0.02221762848556217
build,0.02221762848556216
shade,0.022217628485562135
gum,0.02221762848556212
mascara,0.0222176284855621
opened,0.02221762848556207
jugaste,0.02221762848556206
bitches,0.02221762848556206
ilomilo,0.02221762848556205
mirrorball,0.022217628485562045
jar,0.022217628485562035
hasi,0.022217628485562035
stargirl,0.02221762848556203
bored,0.022200384646741286
master,0.022200384646741202
black,0.022192551255266823
want,0.022134425324827435
real,0.022007227068798974
notion,0.02186503749798266
greatest,0.02186503749798259
justin,0.02186503749798254
bieber,0.02186503749798254
comfort,0.02186503749798248
seasons,0.021865037497982475
national,0.021865037497982423
friday,0.02181632945670689
idfc,0.021629953817902
pacify,0.021629953817901972
rehab,0.02162995381790192
dry,0.02162995381790192
gunna,0.02162995381790192
bianche,0.02162995381790192
completely,0.021629953817901892
eden,0.02162995381790189
genesis,0.02162995381790189
francis,0.021629953817901854
klahoma,0.02162995381790184
gay,0.021629953817901837
bejeweled,0.021629953817901837
shirt,0.021629953817901833
gives,0.021629953817901833
soit,0.021629953817901823
ce,0.021629953817901823
chest,0.02162995381790182
hearts,0.021522403914339062
shouldve,0.02152166060605697
angels,0.021508907686720823
eileen,0.02144944718592472
cop,0.021449447185924703
mustang,0.021449447185924692
cyrus,0.021449447185924647
la,0.02129141695247067
heart,0.02121914131535226
maras,0.02104227915024178
satellite,0.02104227915024177
happiest,0.021042279150241764
neck,0.021042279150241715
rise,0.0210422791502417
copycat,0.021042279150241632
lego,0.02104227915024162
gpa,0.02104227915024161
pilgrim,0.02104227915024161
hopes,0.021042279150241604
fable,0.021042279150241604
bside,0.021042279150241604
fucking,0.021042279150241604
rockwell,0.021042279150241604
harness,0.021042279150241604
norman,0.021042279150241604
mere,0.021042279150241597
humnava,0.021042279150241597
dirty,0.021042279150241563
paws,0.021042279150241563
obsession,0.021033856873866972
shootout,0.021033856873866937
